address,amenities,basic_info,description,price_negotiable,price_per_month,property_url,purpose,title,type
" Area Name :    Pabna Sadar  ,  District Name :   Pabna  Area Name :    Pabna Sadar  ,  District Name :   Pabna  ,  Short Address :  বাসার ঠিকানা: সাদেক দফাদার রোড, মোশারোফ চেয়ারম্যানের গলি, কৃষ্ণপুর,পাবনা সদর পাবনা ",,"{'Bedrooms': '2', 'Bathrooms': '1', 'PropertyID': '6411'}","To_Let For 4th Floor, , ২ রূমের একটি ফ্ল্যাট ভাড়া হবে। , , গ্যাস: লাইনের , পানি: সাবমারসেল (খুবই ফ্রেশ), বিদ্যুৎ: প্রত্যেক ফ্ল্যাটে আলাদা আলাদা মেইন মিটার।, , সেপারেট বেডরুম:২টি , ড্রইং রুম:১ টি (ছোট), কিচেন: ১ টি, টয়লেট: ২টি (১ হাইকমড, ১ নরমাল), বারান্দা: ১ টি, পার্কিং: বাইক পার্কিং ব্যবস্থা আছে।, অন্যান্য: বাসা+সিড়ি সম্পূর্ণ টাইলস করা।, , পারিপার্শ্বিক পরিবেশ সুন্দর।, বাসার পাশে ৩-৪ কিলোমিটার সুন্দর ওয়াকিং ওয়ে আছে,, বাসার পাশেই মসজিদ নামাজিদের জন্য সুবিধা হবে। , , পুরাতন নামে বিরিয়ানী হাউজের বাসা বলেই সবাই চিনে , বর্তমান বাড়ির নামঃ #হাজী_ভিলা ?, , পাবনা শহর থেকে রিক্সায় আসলে ৫-৭ মিনিট লাগবে, রিক্সা ভাড়া: ১৫-২০টাকা।,  ",No,7380.00/- BDT ,https://www.thetolet.com/en/pabna/pabna-sadar/6411/family-house-tolet-from-august,Tolet,Family House Tolet From August ,Family House
" Area Name :    Rajshahi Sadar  ,  District Name :   Rajshahi  Area Name :    Rajshahi Sadar  ,  District Name :   Rajshahi  ,  Short Address :  ঠিকানা: প্রয়াস বিল্ডিং, অক্ষর একাডেমি স্কুল রোর্ড (পদ্মা আবাসিক বাইতুল আমান জামে মসজিদ ), হজ্বের মো ",,"{'Bedrooms': '3', 'Bathrooms': '3', 'PropertyID': '6412'}","বাড়ী ভাড়া দেওয়া হবে ??, ৩য় তলায়, ৩ রুম , ৩ বাথরুম, ৩ বারান্দা, ১ রান্না ঘর + ডাইনিং ডয়িং, একেবারেই নতুন বিল্ডিংয়ে নতুন ফ্লাট।, #বিশেষত্ব:, # লিফটের সুবিধা ২৪ ঘন্টা পাবেন।, #২৪ ঘন্টা সিকিউরিটি গার্ড, #খাবার পানি আপনার ইউনিটে পাবেন , # সু-বিশাল পার্কিং ব‍্যবস্থা, #ছাদ ব্যবহার করতে পারবেন।, # ইউনিটে এসি, গিজার, আইপিএস, ডিস লাইন করা আছে ।, #ওয়াশিং মেশিন এর জন্য পানির লাইন করা আছে।, # প্রতিটি গ্লাসের সাথে মস্কিটো নেট দেওয়া আছে।, , *********************, বিদ্যুৎ বিল আলাদা, , সম্পূর্ণ টাইলস ও আধুনিক ফিটিংস সহ নতুন ফ্ল্যাট।, , * আলো-বাতাসযুক্ত নিরিবিলি ও সুন্দর, পরিচ্ছন্ন পরিবেশ।, , (বিদ্যুৎ, পানি ২৪ ঘন্টা পাওয়া যায় )  ",No,Negotiable ,https://www.thetolet.com/en/rajshahi/rajshahi-sadar/6412/family-house-tolet-from-september,Tolet,Family House Tolet From September ,Family House
" Area Name :    Others  ,  District Name :   Chittagong  Area Name :    Others  ,  District Name :   Chittagong  ,  Short Address :  বহদ্দারহাট কাচাঁ বাজারের পাশে ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '6414'}","??House to let??, আসসালামু আলাইকুম। , চলতি মাস/ সেপ্টেম্বর/অক্টোবর যে কোন একটি মাস থেকে বহদ্দারহাট কাচাঁ বাজারের পাশে ফ্যামিলি ফ্ল্যাট বাসায় সেইফ একটি সাবলেট রুম ভাড়া দেওয়া হবে। অবশ্যই চাকুরীজীবি অথবা স্টুডেন্ট মহিলা হতে হবে। সুন্দর মনোরম পরিবেশে রাস্তার সাথে লাগানো ফ্ল্যাট বাসা। পড়ালিখার যথেষ্ট পরিবেশ ও সেপ্টি আছে।, ?বাসার সুবিধাসমূহ:-, ১) ২৪ ঘন্টা ওয়াইফাই, ২) কারেন্ট প্রি-পেইড মিটার, ৩)লাইনের গ্যাস।, ৪) ওয়াসার পানি।  ",Yes,Negotiable ,https://www.thetolet.com/en/chittagong/others/6414/family-house-tolet-from-september,Tolet,Family House Tolet From September ,Family House
" Area Name :    Kulshi  ,  District Name :   Chittagong  Area Name :    Kulshi  ,  District Name :   Chittagong  ,  Short Address :  কোতায়ালী (মেইন রোডে ) ",,"{'Bedrooms': '2', 'Bathrooms': '1', 'PropertyID': '6415'}","ঘর ভাড়া দেওয়া হবে(৫ম তলা ), রুম:২ , রান্নাঘর:১ , বাথরুম:১  ",Yes,Negotiable ,https://www.thetolet.com/en/chittagong/kulshi/6415/family-house-tolet-from-september,Tolet,Family House Tolet From September ,Family House
" Area Name :    Others  ,  District Name :   Chittagong  Area Name :    Others  ,  District Name :   Chittagong  ,  Short Address :  বাসা একদম মেইন রোড এর পাশে। ২ নাম্বার গেইট থেকে ২,৩ মিনিট এর রাস্তা। ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '6416'}","ফাই+লিফট,জেনারেটর,বুয়া, ২৪ পানি, পার্কিং সুবিধা সহ।, ২ নাম্বার গেইট, কসমোপলিটান এর মুখে ।  ",Yes,Negotiable ,https://www.thetolet.com/en/chittagong/others/6416/sublet-room-tolet-from-september,Tolet,Sublet Room Tolet From September ,Sublet Room
" Area Name :    Bakolia  ,  District Name :   Chittagong  Area Name :    Bakolia  ,  District Name :   Chittagong  ,  Short Address :  বাকলিয়া সিডিএ কল্পলোক আবাসিক এলাকা ১ম পর্যায় চটপটির দোকানের দক্ষিণে ( মডেল মসজিদের দক্ষিণে) ",,"{'Bedrooms': '3', 'Bathrooms': '3', 'PropertyID': '6417'}","র্থ তলা বিল্ডিং এর ২য় তলায় ২টি বাসা ভাড়া দেওয়া হবে।, ৩ বেড, ৩ বাথ, ড্রয়িং, ডাইনিং, ২ ব্যালকনি [১৪০০ বর্গফুট ], চতুর্দিকে আলো বাতাস।, ভাড়া : বাসা প্রতি ১৪,০০০ টাকা ( সিলিন্ডার গ্যাস), ওয়াসার পানি, পার্কিং এর ব্যবস্থা, বি : দ্র: ভাড়া হবে সেপ্টেম্বর মাস এর ১ তারিখ থেকে।  ",Yes, 14000.00/- BDT ,https://www.thetolet.com/en/chittagong/bakolia/6417/family-house-tolet-from-september,Tolet,Family House Tolet From September ,Family House
" Area Name :    Others  ,  District Name :   Chittagong  Area Name :    Others  ,  District Name :   Chittagong  ,  Short Address :  গ্রীন টাওয়ার, তাজউদ্দীন শাহ রোড, বড় কবরস্থান, রাহাত্তারপুল, চট্টগ্রাম । ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'PropertyID': '6419'}","আধুনিক সুযোগ সুবিধা সম্বলিত ফ্ল্যাট ভাড়া , ১লা সেপ্টেম্বর ২০২২ তারিখ হতে ফ্ল্যাট ভাড়া দেওয়া হবে। , ? ১০ তলা ভবনের ৮ম তলায়, ?২ বেড, ?২ বাথ, ?আলাদা ড্রয়িং এবং ডাইনিং, ?১ কিচেন, ?২ বারান্দা , ?গ্যাস - সিলিন্ডার গ‍্যাস।, ?বিদ্যুৎ - পোষ্টপেইড মিটার।, ? পানি -২৪ ঘন্টা।, ?ভাড়া ১১,০০০/-, ?লিফট সুবিধা। , ?ক্লোজসার্কিট ক্যামরা দ্বারা নিয়ন্ত্রিত। , ?সর্বক্ষণিক দুইজন সিকিউরিটি গার্ড।, ? পর্যাপ্ত প্রাকৃতিক আলো বাতাসের কারণে বেশীরভাগ সময় বৈদ্যুতিক পাখা চালানো লাগেনা।, ? ফ্ল্যাটের জানালায় মসকিটো নেট লাগানো আছে।  ",No,11000.00/- BDT ,https://www.thetolet.com/en/chittagong/others/6419/family-house-tolet-from-september,Tolet,Family House Tolet From September ,Family House
" Area Name :    Baijid Bostami  ,   District Name :   Chittagong  Area Name :    Baijid Bostami  ,   District Name :   Chittagong  ,  Short Address :  হিলভিউ আবাসিক, ১ নং রোড, ২নং গেট মেয়র গলির পরে, বায়েজিদ, চট্টগ্রাম। ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '6420'}","⚠️⚠️⚠️রুমমেট প্রয়োজন⚠️⚠️⚠️, আগামী সেপ্টেম্বর মাস থেকে একটি ব্যাচেলর বাসায় ১টি সিট খালি হবে। সেপারেট রুম, দরজা ও বারান্দার সুবিধাসহ।, মনোরম, নিরিবিলি পরিবেশ, সার্বক্ষণিক বিদ্যুৎ গ্যাস ও ওয়াইফাইয়ের সুবিধাসহ।, , (বিঃদ্রঃ এই হিলভিউ প্রবর্তকের হিলভিউ না। দয়া করে ভূল বুঝবেন না।)  ",No,2250.00/- BDT ,https://www.thetolet.com/en/chittagong/baijid-bostami/6420/bachelor-house-tolet-from-september,Tolet,Bachelor House Tolet From September ,Bachelor House
" Area Name :    Pahartali  ,  District Name :   Chittagong  Area Name :    Pahartali  ,  District Name :   Chittagong  ,  Short Address :  লেক-ভিউ আবাসিক এলাকায়(ডায়মন্ড ক্লাব) , পাহাড়তলী, চট্টগ্রাম মেইল রোড এর সাথের বাসা, ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '6421'}","মহিলা রুমম্যাট আবশ্যক, ফ্লাট বাসা একটি সিংগেল রুম ভাড়া দেওয়া হবে।, মনোরম পরিবেশ। , এটাচ বাথরুম , ২৪ ঘন্টা সিকিউরিটি ব্যবস্থা , ২৪ ঘন্টা পানির ব্যবস্থা , লাইন এর গ্যাস, প্রিপেইড মিটার  ",Yes,Negotiable ,https://www.thetolet.com/en/chittagong/pahartali/6421/sublet-room-tolet-from-september,Tolet,Sublet Room Tolet From September ,Sublet Room
" Area Name :    Dinajpur Sadar  ,  District Name :   Dinajpur  Area Name :    Dinajpur Sadar  ,  District Name :   Dinajpur  ,  Short Address :  ঠিকানাঃ রামনগর। ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'PropertyID': '6422'}","একটি ফ্ল্যাট বাসা ভাড়া দেওয়া হবে। , দুটি রুম, দুটি বাথরুম,( একটি কমোড), কিচেন, বড় ডাইনিং-ড্রইং, বেলকনির সহ অনেক সুবিধা রয়েছে। , ভাড়া আলোচনা সাপেক্ষে। , বি দ্রঃ students, চাকুরীজীবী ফ্যামিলি ভাড়া দেওয়া হবে।  ",No,Negotiable ,https://www.thetolet.com/en/dinajpur/dinajpur-sadar/6422/family-house-tolet-from-september,Tolet,Family House Tolet From September ,Family House
