Link,Title,Price,Property ID,Area,Floor,Bedrooms,Bathrooms,Description,Latitude,Longitude,Features,Location,Status,Garages,Type
https://www.pchoicebd.com/property/brand-new-furnished-apartment-3/,Brand new furnished Apartment,"TK  170,000 One lac fifty thousand tk",10061,2300SqFt,5th,3,3.0,"Brand new Luxurious full furnished apartment on 5th floor with available 2300 sqft space. 3 bed with attach bath, parking, Comfortable Drawing, Dining, Sarvent room,Lift, Genaretor back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/exclusive-pant-house-apartment/,Exclusive pant house apartment,"TK  230,000 Two lac thirty thousand",10031,4600SqFt,11th,3,4.0,"An excellent south facing gorgeous semi furnished apartment on 11th floor with available 4600 sqft space. Luxurious 3 bed, 4 bath, 2 parking, Drawing, Dining, Sarvent, Lift & full Generator back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lawn', 'Lift', 'Roof Top Garden', 'Satelite TV', 'Security Guard', 'Single Unit', 'Tiled Floors']",Gulshan 2,For Rent,2,Un furnished
https://www.pchoicebd.com/property/exclusive-fully-furnished-apartment-7/,Exclusive fully furnished apartment,"TK  110,000 One lac ten thousand tk",9997,2700SqFt,3,3,3.0,"In the desirable location of Banani north a beautiful apartment is located for you to make it your new home. Apartment is 3rd floor with available 2700 sqft space. Exclusive 3 bed, 3 bath, 1 car parking &  balcony. Drawing, Dining, Family Living & Generator Full back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/four-bed-apartment-at-gulshan-1/,Four Bed apartment at Gulshan 1,"TK  65,000 Sixty five thousand tk",9994,2500SqFt,1st,4,4.0,"An traditional Exclusive apartment on 1st floor with available 2500 sqft space. Comfortable 4 bed attach 3 bath, 1 common bath. Luxurious Drawing, Dining, Family Living, Sarvent, Kitchen & 1 parking, Generator back up",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Un furnished
https://www.pchoicebd.com/property/exclusive-lake-view-apartment-2/,Exclusive Lake view Apartment,"TK  200,000 Two lac tk",9985,2400SqFt,10th,3,3.0,"12- Storied building, Luxurious Apartment flat, 4000 sft , 10th floor, 3 Bed with attach Bath, Balcony, Lift , 2 Car parking. Full Generator backup,Gym & BBQ area.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'GYM Room', 'Hot Water', 'Intercom', 'Lawn', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 1,For Rent,1,Un furnished
https://www.pchoicebd.com/property/luxurious-furnished-apartment-2/,Luxurious Furnished Apartment,"TK  100,000",9979,2000SqFt,7th,3,3.0,"In the desirable location of gulshan two a beautiful apartment is located for you to make it your new home. Apartment is 7th floor with available 2000 sqft space. Exclusive 3 bed, 3 bath, 1 car parking & 3 balcony. Drawing, Dining, Family Living & Generator Full back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors', 'Washing Matchine', 'Wi-Fi connectivity']",Gulshan 2,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/brand-new-semi-furnished-apartment-5/,Brand New Semi Furnished Apartment,"TK  260,000",9970,4000SqFt,4,4,4.0,"Exclusive Brand new apartment very poush & luxurious living, 4000 square feet, 4 bed with attached wash room & verandas, Air condition available, all facilities provided, very airy and sufficient sunlight, swimming pool, gym Full generetor back up & 2 car parking.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Swimming Pool', 'Tiled Floors']",Gulshan 2,For Rent,2,Un furnished
https://www.pchoicebd.com/property/lake-view-semi-furnished-apartment-3/,Lake View Semi furnished Apartment,"TK  250,000 Two lac fifty thousand tk",9964,4000SqFt,10,3,3.0,"12- Storied building, Luxurious Apartment Semi Furnished flat, 4000 sft , 10th floor, 3 Bed with attach Bath, Balcony, Lift , 2 Car parking. Full Generator backup, BBQ area.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,2,Un furnished
https://www.pchoicebd.com/property/luxury-semi-furnished-apartment-4/,Luxury semi furnished apartment,"TK  250,000 Two lac fifty thousand tk",9949,3500SqFt,8th,3,4.0,"Exclusive apartment very poush & luxurious living, 3500 square feet, 3 bed with attached wash room & verandas, Air condition available, all facilities provided, very airy and sufficient sunlight, lift generetor & 2 car parking.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Single Unit', 'Tiled Floors']",Gulshan 2,For Rent,2,Un furnished
https://www.pchoicebd.com/property/ultra-luxury-lake-view-apartment/,Ultra Luxury Lake view Apartment,"TK  200,000 Two lac tk",9928,4200SqFt,12th,4,4.0,"•	A luxurious apartment south view , 12th floor ,
14 storied building.
•    4200 sft. Space with 4 bed with attach 4 bath, 1
common bath.
•	Comfortable and big space for drawing , living space.
•	condition, Lift, full back up Generator back up.
Roof Top Garden , Swimming Pool and BBQ area.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lawn', 'Lift', 'Roof Top Garden', 'Swimming Pool', 'Tiled Floors']",Gulshan 1,For Rent,2,Un furnished
https://www.pchoicebd.com/property/bright-apartment-for-rent-2/,Bright apartment for rent,"TK  65,000 Sixty five thousand tk",9916,2300SqFt,4th,3,3.0,"Location : Banani North
2300 sft Space  3rd Floor Exclusive interior Apartment , 3 Bed, 2 Attached Bath 1 Common Bath, Drawing, Dining Living Room , 3 Balcony Tiled Floor 2 lift generetor back up & parking available.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Un furnished
https://www.pchoicebd.com/property/high-classic-semi-furnished-apartment/,High Classic Semi furnished apartment,"TK  150,000 One lac fifty thousand tk",9900,3700SqFt,3,3,3.0,"Exclusive apartment very poush & luxurious living, 3700 square feet, 3 bed with attached wash room & verandas, Air condition available, all facilities provided, very airy and sufficient sunlight, lift generetor & 2 car parking.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors', 'Washing Matchine']",Gulshan 1,For Rent,2,Un furnished
https://www.pchoicebd.com/property/exclusive-semi-furnished-apartment-12/,Exclusive Semi furnished apartment,"TK  90,000 Ninety thousand tk",9893,3000SqFt,5th,3,3.0,"An excellent gorgeous semi furnished apartment on 5th floor with available 3000 sqft space. Luxurious 3 bed, 4 bath, 2 parking, All rooms has Ac, six burner oven, Drawing, Dining, Sarvent, Lift, Generator back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 1,For Rent,2,Un furnished
https://www.pchoicebd.com/property/south-faching-gorgeous-semi-furnished-apartment/,South Faching Gorgeous Semi Furnished Apartment,"TK  160,000",9773,3300SqFt,3rd,4,4.0,"An excellent south facing gorgeous semi furnished apartment on 3rd Floor with available 3300 sqft space. Air condition, wall cabinet Luxurious 4 bed, 4 bath, 2 parking, Drawing, Dining, Servant, Lift, Generator back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Lawn', 'Lift', 'Roof Top Garden', 'Satelite TV', 'Security Guard', 'Tiled Floors', 'Wi-Fi connectivity']",Baridhara Diplomatic Zone,For Rent,2,Un furnished
https://www.pchoicebd.com/property/exclusive-full-furnished-apartment-9/,Exclusive full furnished apartment,"TK  125,000",9759,2100SqFt,3rd,3,3.0,"An exclusive full furnished apartment on 3rd floor with available 2100 sft. 3 bed, 3 bath, 1 parking, drawing, dining, sarvent, balcony lift, generator.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Lift', 'Roof Top Garden', 'Satelite TV', 'Security Guard', 'Tiled Floors', 'Washing Matchine', 'Wi-Fi connectivity']",Baridhara Diplomatic Zone,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/comfortable-environment-exclusive-apartment/,Comfortable Environment! Exclusive Apartment,"TK  350,000",9756,2685SqFt,,4,4.0,"Comfortable environment exclusive unfurnished apartment in baridhara diplomatic zone. It is high security area. Apartment available 3685 sqft space. Luxurious four bed,
four bath, two car Parking, Drawing, Dining, Renovated kitchen, Sarvent, Family Living. BBQ area, Commonity room, Kist play room, Gym, Swimming pool. Lift, Generator full back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'GYM Room', 'Laundry Room', 'Lawn', 'Lift', 'Roof Top Garden', 'Security Guard', 'Swimming Pool', 'Tiled Floors', 'Wi-Fi connectivity']",Baridhara Diplomatic Zone,For Rent,2,Un furnished
https://www.pchoicebd.com/property/luxurious-furnished-apartment/,Luxurious Semi Furnished Apartment,"TK  130,000",9751,2900SqFt,5th,3,3.0,"An exclusive Semi furnished apartment on 5th floor with available 2900 sqft space. 3 bed with 2 attach bath, 1 common bath, 1 car parking. Drawing, Dining, Sarvent, Family Living, Lift, Generator full back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Lawn', 'Lift', 'Roof Top Garden', 'Satelite TV', 'Security Guard', 'Tiled Floors', 'Washing Matchine', 'Wi-Fi connectivity']",Baridhara Diplomatic Zone,For Rent,1,Un furnished
https://www.pchoicebd.com/property/stunning-furnished-apartment/,Stunning Furnished Apartment,"TK  100,000 One lac twenty thousand tk",9749,2516SqFt,3,3,3.0,"Beautiful furnished apartment on 3rd floor, Apartment with 2400 sqft space. 3 bed with attach bath room. Drawing, dining or living room 1 parking, lift & generator back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'GYM Room', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors', 'Washing Matchine']",Gulshan 2,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/spacious-exclusive-full-furnished-apartment-4/,Spacious Exclusive Full Furnished Apartment,"TK  110,000 One lac ten thousand",9742,2300SqFt,2nd,3,3.0,"Luxurious full furnished apartment on 2nd floor with available 2300 sqft sqft space. 3 bed with attach bath, 1 parking, Comfortable Drawing, Dining, Sarvent room,Lift, Genaretor buckup.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors', 'Washing Matchine']",Gulshan 2,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/very-good-full-furnished-apartment/,Very Good Full Furnished Apartment,"TK  150,000",9733,2250SqFt,6th,2,2.0,"Very good apartment Location in Baridhara Diplomatic Zone. An exclusive full decorated apartment on 6th floor with available 2250 sqft space. 2 bed, 2 bath, 1 balcony, 1 car parking. Drawing, Dining, Sarvent, Lift Genaretor back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Satelite TV', 'Security Guard', 'Tiled Floors', 'Washing Matchine', 'Wi-Fi connectivity']",Baridhara Diplomatic Zone,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/exclusive-fabulous-apartment/,Exclusive Fabulous apartment,"TK  165,000",9723,3200SqFt,4th,4,4.0,"An exclusive  fabulous apartment on 4th floor with available 3200 sft space. 4 bed, 4 bath, 2 parking, 2 balcony. Drawing, Dining, Family Living, Lift, Genaretor back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Lift', 'Security Guard', 'Tiled Floors', 'Wi-Fi connectivity']",Baridhara Diplomatic Zone,For Rent,2,Un furnished
https://www.pchoicebd.com/property/absolute-furnished-apartment-3/,Absolute furnished apartment,"TK  100,000 One lac tk",9718,2000SqFt,7,3,4.0,"Ten storied building fully furnished apartment , 2000 sft, 7th floor, 3 bed, 4bath, Luxury drawing dining and living space fully equipped kitchen, Two lift & one car parking.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors', 'Washing Matchine']",Gulshan 2,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/bright-apartment-18/,Bright Apartment,"TK  60,000 Seventy thousand tk",9689,1800SqFt,4th,3,3.0,"An Exclusive bright apartment on 4th floor of Ten storied building. 3 bed, 3 bath1800 sft . Drawing, Dining are so comfortable for luxurious living. Lift  Generator back up and 1 parking.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 1,For Rent,1,Un furnished
https://www.pchoicebd.com/property/good-apartment-for-rent-10/,Good Apartment for rent,"TK  60,000 Sixty thousand tk",9669,2100SqFt,3,3,3.0,"Exclusive apartment at Banani north very poush & luxurious living, 3rd floor 2150 square feet, 3 bed with attached wash room & verandas, all facilities provided, very airy and sufficient sunlight, lift and generetor back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Un furnished
